61.26580934735558, 62.06779457529491, 62.70025210220738, 62.98579299461643, 63.24193853697409, 63.44077652177497, 63.635329100398266, 63.54355325017394, 63.66565471101217, 63.67006766134588, 63.63746188373396, 63.60217951922178, 63.47790100780908, 63.24027613316014, 62.92798729192847, 62.6454994540811, 62.17476641745894, 61.515728619159106, 60.66200031807306, 60.147860751563556, 59.703989495545734, 59.52466375845647, 59.32247460278754, 59.295207204984806, 59.309586591238784, 59.52051845520577, 59.464857847808474, 59.78725980331875, 60.17652069240299, 60.791642752185105
61.21584023909608, 62.12829823202882, 62.75249728954513, 63.052044297769264, 63.37203977938748, 63.4642612888868, 63.524697305511886, 63.63881728760321, 63.61567256450629, 63.699762665946686, 63.57670908579894, 63.57288516985633, 63.483801140646484, 63.229222490379655, 63.029664589435974, 62.664447921085106, 62.170477877615546, 61.342988620346574, 60.65407206124418, 60.226206659158805, 59.75565926562744, 59.4526805071764, 59.36258168387602, 59.22364536686311, 59.23188643937338, 59.32884719646507, 59.49962004448618, 59.75687369098574, 60.132919254216894, 60.80551874509953
61.2898712818795, 62.12117298346713, 62.77919865889612, 63.04532916178562, 63.35166209761328, 63.54096267770742, 63.69171469133468, 63.67896056667895, 63.70843669045049, 63.69809219601921, 63.647011800159845, 63.59322368852276, 63.45963096859193, 63.40343765596948, 63.09402084077539, 62.68588493455778, 62.21570286017171, 61.51636845670966, 60.69534055266967, 60.25140711034696, 59.82770306124018, 59.57302562224, 59.373949809199104, 59.28209145098082, 59.339744962054034, 59.35389614680355, 59.53942071643766, 59.678534449963394, 60.278997838862246, 60.659704291927916
61.25813169932049, 62.05735973324795, 62.73074937616659, 63.01345111220683, 63.25060089641812, 63.44867001601577, 63.5903309521627, 63.68888121955656, 63.801164517530744, 63.751907617217476, 63.62964477493489, 63.61616074786973, 63.408804734016734, 63.253632835721476, 63.03412211803933, 62.64370345459511, 62.1646441668944, 61.37971429465234, 60.707028601883785, 60.23238101877457, 59.74087356747155, 59.429441936790965, 59.30529061657052, 59.33163235440785, 59.24543347784106, 59.350378260904606, 59.4848819604446, 59.70270045475356, 60.28647324805892, 60.698334792625566
61.21167016928689, 62.18476018758841, 62.6625520005832, 63.00414891806473, 63.308680102561304, 63.483205446881364, 63.61544818731698, 63.687879068951325, 63.66832481717858, 63.70660004767705, 63.67697063650503, 63.6010940422326, 63.47592726810735, 63.325502057462174, 63.02894371190966, 62.68246496345684, 62.136587667806836, 61.4032949743668, 60.61180494691146, 60.21181774538766, 59.81736743288996, 59.545253239656304, 59.337080311144156, 59.26207969187759, 59.30682359723483, 59.31703090773296, 59.52838606658454, 59.732145011464624, 60.21520478822487, 60.78871937804172
61.23163890839017, 62.178736580608046, 62.71003052524227, 63.036446817149496, 63.27139925920221, 63.48868766444093, 63.58745453645444, 63.6491387567272, 63.64687367631917, 63.73111379557375, 63.71536869148605, 63.58968871372229, 63.47142699267285, 63.32068283580918, 63.02123484345705, 62.67218836960629, 62.15936961114305, 61.30584783029656, 60.735181843758234, 60.21857130314164, 59.684217635472585, 59.33863943216784, 59.161011068945086, 59.133672110159864, 59.167119838224195, 59.33278068001764, 59.4257232929498, 59.721345232506536, 60.20133902774081, 60.84912931379422
61.15436058529341, 62.14171277714994, 62.727510501637, 63.001669350441055, 63.257249399134174, 63.459694982034875, 63.58370129774296, 63.637750072266385, 63.69114742247778, 63.715026693195156, 63.72781036411708, 63.61187717232434, 63.49241214128509, 63.24762312068575, 63.05414009415115, 62.69900423755064, 62.24950641225579, 61.32504833011673, 60.633349942392634, 60.20723735369789, 59.799059585618004, 59.422681582115025, 59.2739312068097, 59.23185603109778, 59.13747372528643, 59.26279836319783, 59.33043416137556, 59.750791603834486, 60.12386784705835, 60.695498987814545
61.16460564770466, 62.14298597186497, 62.77393200228012, 63.00487827803395, 63.245952029429645, 63.475847544905044, 63.62404955050238, 63.58096510222988, 63.67409537441632, 63.687827551859456, 63.65486234277, 63.61331586206977, 63.46979438081478, 63.24836333273678, 63.023455090519434, 62.691585324355, 62.19644988807629, 61.41861913834915, 60.67651667974754, 60.244661936002856, 59.755463367060855, 59.3811260078782, 59.419316511651466, 59.256245808665675, 59.28481315291121, 59.29220667364457, 59.43326241453345, 59.80202318352487, 60.24016341903822, 60.72790439943515
61.18305264697971, 62.13739027403566, 62.67324297145937, 62.943768145532786, 63.28597215360969, 63.41775100002378, 63.576685722760246, 63.6505635524574, 63.6577549192861, 63.63865893643934, 63.65127810097826, 63.54845208026225, 63.438662579655414, 63.24650006141907, 62.989342650968105, 62.64225181790869, 62.16449057211368, 61.44368458852285, 60.68200670220595, 60.17527939654296, 59.82800883007737, 59.47931980694347, 59.36413168888839, 59.3258925311885, 59.33712573993955, 59.38104672071412, 59.561888440348646, 59.86781766466099, 60.22181276728184, 60.90034169874408
61.19740417966447, 62.149196528098415, 62.7257158485155, 63.01639261268991, 63.256200445599845, 63.460141662647544, 63.63780198658304, 63.66390430827539, 63.67879817883527, 63.68751603571719, 63.74730645409302, 63.728884977395936, 63.53710101790682, 63.36824100541315, 63.001485264768064, 62.698183824321895, 62.20265433986421, 61.37739004416275, 60.67499040227334, 60.16787418097041, 59.732195354243416, 59.45207880774214, 59.37953739789899, 59.3198971285178, 59.291498419223664, 59.34579680994295, 59.54912628079858, 59.821995407167186, 60.28792539729862, 60.75847915902075
